customer_id,predicted_label,risk_score
SYNID0200368940,1,0.40605960939828384
SYNID0101007903,1,0.40595380636719974
SYNID0200455348,1,0.40589089673938533
SYNID0107548364,1,0.4058002284365846
SYNID0200959582,1,0.40550435755789743
SYNID0200157454,1,0.4051037306741131
SYNID0200262883,1,0.40504779670389995
SYNID0200686501,1,0.4049383762988542
SYNID0200293964,1,0.40482536791206236
SYNID0200121569,1,0.40422529373067034
SYNID0106205107,1,0.4041990221247882
SYNID0200395109,1,0.40377056002978395
SYNID0200260340,1,0.40361235060199296
SYNID0200107067,1,0.40357682086338786
SYNID0200201022,1,0.4034237972889906
SYNID0109892426,1,0.40318424188373486
SYNID0107508468,1,0.4023253542071436
SYNID0200596493,1,0.40194240655636326
SYNID0200802524,1,0.4018466391628158
SYNID0200905796,1,0.40183132338203914
SYNID0200786667,1,0.401339384131342
SYNID0108853100,1,0.40108987176126687
SYNID0104208355,1,0.4010679390842628
SYNID0200794031,1,0.40089631204491927
SYNID0200781244,1,0.40088631892174026
SYNID0105411519,1,0.4007564498776365
SYNID0104636167,1,0.40065496631958786
SYNID0200356191,1,0.40060749322913763
SYNID0200049338,1,0.40002844547618044
SYNID0200703039,1,0.4000136401210376
SYNID0106740607,1,0.39996366509649883
SYNID0200313389,1,0.3999152684371631
SYNID0200732266,1,0.39972830395149256
SYNID0200086374,1,0.39953175852650213
SYNID0102686451,1,0.3993649410427954
SYNID0108864886,1,0.39927983233736725
SYNID0200033993,1,0.3990429666536402
SYNID0200577665,1,0.3986184742647677
SYNID0103498635,1,0.3985724986621503
SYNID0200847741,1,0.3984869333505437
SYNID0102264926,1,0.39837701413328974
SYNID0200999482,1,0.39828001674147057
SYNID0200866690,1,0.39823440581394653
SYNID0200716281,1,0.39814765868727053
SYNID0200578310,1,0.3981361103207874
SYNID0200352591,1,0.3980975569278735
SYNID0200172422,1,0.3980876972887252
SYNID0109768476,1,0.39808558938162014
SYNID0200505232,1,0.3980561809943223
SYNID0200846076,1,0.397824356487804
SYNID0200436868,1,0.39760031622448255
SYNID0109892672,1,0.397141518628352
SYNID0200815875,1,0.39703380333416805
SYNID0200186247,1,0.39698477072018507
SYNID0108548082,1,0.3967437781606252
SYNID0200833181,1,0.3964457242075426
SYNID0200427464,1,0.39637513706736793
SYNID0200985788,1,0.39609826347338617
SYNID0200364961,1,0.396016778808601
SYNID0200408886,1,0.3959547457149376
SYNID0200300318,1,0.39594824399268697
SYNID0200745394,1,0.3959013503402402
SYNID0200453059,1,0.39586870849753897
SYNID0106913819,1,0.39579793867912955
SYNID0200430821,1,0.39568577348099865
SYNID0200815574,1,0.39521992314621157
SYNID0200545803,1,0.3950431470853393
SYNID0200801863,1,0.39499269719243213
SYNID0105741656,1,0.3948049025533341
SYNID0108543336,1,0.39479508998525603
SYNID0200034787,1,0.39461858918161996
SYNID0200405354,1,0.3945013440335444
SYNID0200686447,1,0.3944679273315631
SYNID0100664804,1,0.3941890348639901
SYNID0200147022,1,0.39410640568264194
SYNID0200362585,1,0.39401204440885307
SYNID0200654452,1,0.39382660169390404
SYNID0200912455,1,0.393416614918657
SYNID0104815928,1,0.3933682023864234
SYNID0200202667,1,0.3932126392959937
SYNID0200066271,1,0.39299487259047416
SYNID0200718495,1,0.3929431594535354
SYNID0100223380,1,0.3927988311532271
SYNID0102636719,1,0.392795873014252
SYNID0200983508,1,0.3925025181098225
SYNID0200173671,1,0.3923254238124212
SYNID0200392546,1,0.3922868621637018
SYNID0103223842,1,0.39221450004247627
SYNID0103973934,1,0.39210601787647403
SYNID0101774569,1,0.39181923649267464
SYNID0104038735,1,0.39157643739368264
SYNID0109392876,1,0.3915114226516955
SYNID0104361414,1,0.3913096751767816
SYNID0200955235,1,0.391254704577483
SYNID0200174558,1,0.391085982995494
SYNID0104649513,1,0.39091511206653196
SYNID0105283322,1,0.3907726471282834
SYNID0106046535,1,0.3906561080523896
SYNID0103020933,1,0.3904359166932645
SYNID0200795823,0,0.39027411731862427
SYNID0106186102,0,0.3902620354873726
SYNID0200587246,0,0.3900535287013225
SYNID0200881262,0,0.38999413004878986
SYNID0103769370,0,0.3899791505485882
SYNID0101094847,0,0.389934828160285
SYNID0200545891,0,0.38972325061648
SYNID0108748502,0,0.3896242544898769
SYNID0106537993,0,0.3892571645073106
SYNID0109219783,0,0.3892480537861531
SYNID0200849952,0,0.3891764847902462
SYNID0200126633,0,0.38903177122823185
SYNID0100752317,0,0.38885947914769714
SYNID0109791896,0,0.388858638227326
SYNID0200879542,0,0.38877455642679665
SYNID0200285433,0,0.3887418359928877
SYNID0200280020,0,0.3885071032834017
SYNID0200428876,0,0.3883748837367033
SYNID0200885757,0,0.38814548149011796
SYNID0200766106,0,0.38795059174521807
SYNID0106586377,0,0.3879353987586108
SYNID0104623814,0,0.38776306251495213
SYNID0200349129,0,0.3877364546302277
SYNID0200315027,0,0.38770413817516813
SYNID0200171580,0,0.3876396824134982
SYNID0101776183,0,0.38745425327393423
SYNID0200369598,0,0.38715306428947605
SYNID0200112939,0,0.38691828020953023
SYNID0101341754,0,0.3868926563336661
SYNID0200626866,0,0.3865923290921014
SYNID0200416061,0,0.3865373501500199
SYNID0102635227,0,0.38648309240412904
SYNID0200468541,0,0.38633940012249746
SYNID0200950065,0,0.3861426220124614
SYNID0200959844,0,0.3860181166132943
SYNID0200183824,0,0.3859594918873076
SYNID0101135269,0,0.3858961948551642
SYNID0200324957,0,0.38586338470897386
SYNID0200758335,0,0.38569871306853276
SYNID0200174508,0,0.38543357768552833
SYNID0200720818,0,0.385384692875481
SYNID0106257360,0,0.38525954233455617
SYNID0200752451,0,0.38510184264874114
SYNID0103275126,0,0.3848432996652179
SYNID0200302541,0,0.3847999153611362
SYNID0200984804,0,0.3847481691514504
SYNID0200080155,0,0.38463510870792195
SYNID0200814187,0,0.38415481608540697
SYNID0200056733,0,0.38402428583545223
SYNID0109403720,0,0.38382141905616873
SYNID0200647586,0,0.38371676566704915
SYNID0200018964,0,0.38316520624806816
SYNID0104377094,0,0.38300839188137237
SYNID0107627137,0,0.3828453082544029
SYNID0200672357,0,0.3823872726431796
SYNID0200075093,0,0.3821839175890686
SYNID0200989128,0,0.3820660436365864
SYNID0200541745,0,0.3820640642965129
SYNID0200351378,0,0.38174534165202234
SYNID0200497846,0,0.38132819408802987
SYNID0200424539,0,0.3811916236523552
SYNID0200396190,0,0.381163771138447
SYNID0200450170,0,0.38113610619102745
SYNID0200537685,0,0.3809624034131791
SYNID0200985313,0,0.38065279151579345
SYNID0107672983,0,0.3805761247675744
SYNID0200527959,0,0.38053988611459877
SYNID0106807286,0,0.3804570160544394
SYNID0104781878,0,0.38044162821425315
SYNID0200544138,0,0.3803933478946001
SYNID0200899423,0,0.3801435400945897
SYNID0200545974,0,0.380103201738171
SYNID0100727613,0,0.37992791509816426
SYNID0200603116,0,0.37986137015982757
SYNID0108817497,0,0.37970238324884953
SYNID0200903624,0,0.37954897125077725
SYNID0105162549,0,0.3795171382533406
SYNID0200381116,0,0.37948507431620493
SYNID0200872864,0,0.37948212128391146
SYNID0107065714,0,0.37926570647679114
SYNID0200981233,0,0.37902635467427637
SYNID0200869179,0,0.37894333051948403
SYNID0107633959,0,0.3789142977644404
SYNID0200291547,0,0.37889652054541434
SYNID0200892808,0,0.37889370858522375
SYNID0200203094,0,0.3787940936973049
